order_id,product_id,product_category_name,price,payment_type,order_purchase_timestamp
1afa51208ad0fe3d17577387674e6924,8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,25,voucher,"2017-11-25 23:59:25"
1161944e39519870ff70405caa44acce,a448325c57fbf792a2f6ac7d1b730917,climatizacao,187.9,credit_card,"2017-02-20 13:50:49"
103407760762721e1dbb7247b5f7c331,dd768d259ee6054e0dadd66c8e2be0b6,cama_mesa_banho,29.99,credit_card,"2018-08-08 14:22:09"
016befe103ce7c9e5b1b7ef359777eea,6c321ed0f47858a8650f4104771224b5,relogios_presentes,49,credit_card,"2017-09-03 10:11:52"
250eede6202cff2981de57cba5c1b08c,e5433d154f98bcb2c139b9679fce0814,perfumaria,48.9,voucher,"2017-04-05 12:07:47"
031a7dab65c3430d325ad35ab8a95277,18fa9cc25ea8b54f32d029f261673c0f,construcao_ferramentas_construcao,109.9,credit_card,"2018-06-21 22:17:19"
1ca9b19a39f0b18a4a1470eba6eb5cda,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,93.9,credit_card,"2017-05-20 11:04:54"
03f9705f9135ccb809e74e902f19b2e8,cc68bcd2a2720e95aef8b6cb71f62ed9,esporte_lazer,19.33,credit_card,"2017-04-25 21:15:01"
1de3194cbc4750380afd0b30efc6b18b,e7d26dd6742baca292020c158e6720c3,malas_acessorios,58.9,credit_card,"2018-01-30 20:00:25"
0bd044f3b358bb88951e3ea66eadcc70,2028bf1b01cafb2d2b1901fca4083222,perfumaria,56.99,voucher,"2017-09-13 11:34:35"
0a62a2ee479a419db8aebf78129b2f5e,386486367c1f9d4f587a8864ccb6902b,cama_mesa_banho,113.57,credit_card,"2017-10-01 21:45:41"
257b6d1def081b82c8b6a90d527728b9,e002889aa3b0026aa7dd040d8344a14b,esporte_lazer,49.99,credit_card,"2018-02-22 16:06:13"
0849ccbfff0e8fd7168be6a62ca74a0d,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,99.9,credit_card,"2018-05-08 14:38:21"
0affd51e37e6621004e4fe4fd7c64f4b,b1035b3d307f0aeb6157fdd3e09f8119,telefonia,1325.9,debit_card,"2018-08-12 15:42:03"
230429e6f253f9cd6561aad72ce7ee2f,6f0169f259bb0ff432bfff7d829b9946,casa_construcao,119.85,credit_card,"2018-07-18 13:30:45"
24643770500b1396c93afd30d760f444,94a6c010ef78e62cab34c6caf0a69b5f,consoles_games,11.5,credit_card,"2018-05-17 13:57:33"
25fd4274a09c3a289e988295ca88a14d,ea44caac707f7f1325182a538007f838,bebes,52,credit_card,"2017-12-27 10:43:33"
1f11f0ab2b0ec59d0ec45f7f810a04f8,37cc742be07708b53a98702e77a21a02,eletrodomesticos,10.4,voucher,"2017-06-15 06:59:08"
0203892ed7a2b76401830f4b82a5a34c,c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,39.9,credit_card,"2017-07-08 20:26:08"
01f66e58769f84129811d43eefd187fb,96bd76ec8810374ed1b65e291975717f,esporte_lazer,79.8,credit_card,"2018-07-09 21:18:01"
083fa2fb9d3de18eabbb3427045a1a1f,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,119,credit_card,"2018-07-03 10:24:56"
062bddc5be851fec2b59598cc33498cd,b1035b3d307f0aeb6157fdd3e09f8119,telefonia,1520.88,credit_card,"2018-05-07 20:22:07"
0d0b6cc488971eabaf999e0fca2b7bfe,01cf7c4cffff8db0a1cbe612bd2d50a4,moveis_decoracao,17.75,boleto,"2018-07-04 21:20:35"
1806fe61d0bb55b8c6b9ea3fd2da7c0c,3997a6da5a88930a92998ccbf98adf32,cool_stuff,348,credit_card,"2018-02-17 12:10:17"
0d4a43cf7b7994e0a782864d075dc842,51fed4afb1b41d00ad9d25a73b7fbbc7,consoles_games,29.99,credit_card,"2018-05-01 17:52:15"
0d21189c5494d8288ee358b3b24f85b4,41347179516c8b9380040cf54274ff80,informatica_acessorios,234.9,boleto,"2017-07-12 10:36:01"
117c312b89fc4ef46fca3f4b0c53829b,e6fd80a00ebb1a3e0d58a38555fbbf2c,informatica_acessorios,22.99,credit_card,"2018-01-20 16:40:34"
0ed1ecbc5549385cca91dd012b659584,fa9cf28beaafe4f4bec59550f6c76481,moveis_decoracao,36.99,credit_card,"2018-01-08 02:37:14"
130d27e7e69cabe35e3fa920f6b4664d,9914c493622d54a4297b480620db7cd7,ferramentas_jardim,469.9,credit_card,"2017-04-16 19:32:11"
21577126c19bf11a0b91592e5844ba78,07f01b6fcacc1b187a71e5074199db2d,agro_industria_e_comercio,57,voucher,"2018-03-16 00:14:19"
0b8265df142be25383b96d66f4150f0b,f4d705aa95ccca448e5b0deb6e5290ba,cama_mesa_banho,24.9,credit_card,"2018-05-13 19:41:03"
1c19fe562ab8176385b8e5fb6566aea2,2012a57204f00f8fd57f8196130bee26,cama_mesa_banho,55,credit_card,"2018-05-02 22:40:22"
212a9a21eb87489a105ca0a2aa67b72a,7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,58.99,boleto,"2017-11-24 12:02:04"
16311a0494e6db86617bc4486d9f1e9e,f4d705aa95ccca448e5b0deb6e5290ba,cama_mesa_banho,24.9,credit_card,"2018-04-11 12:04:25"
20c452fc8f22663c6a11508ec8ca0726,3a8023f6ae79b6b7da36d630f2ee1658,bebes,180.4,credit_card,"2018-06-04 20:31:08"
0d7d82b22e0c6fdfecb716bb965ef11d,10d196ec072e2d8382c7ec9c942d7ea8,esporte_lazer,24.9,credit_card,"2017-12-04 10:54:09"
049999b745ab7d4bc3ddf00181c39d56,5a910588e5561f1b7cbe03bc10cbc967,telefonia,24.99,credit_card,"2017-11-06 01:15:08"
24b1c4d88fdb7a2dc87f8ecc7d8f47f1,0d009643171aee696f4733340bc2fdd0,perfumaria,339,credit_card,"2017-07-28 09:34:29"
1467273f73290140b548eeefa70dca8b,4590e33159d28afa51c996b1133eed09,audio,140,boleto,"2018-07-19 19:17:20"
14f81abb54984ba116bc1994d6a34b9d,a9e0a3a894f4bf7844830c090853c3e1,telefonia,15.9,credit_card,"2018-06-26 11:41:33"
16fda78951899265f9a26ab3c5f17c4c,2a5806f10d0f00e5ad032dd2e3c8806e,moveis_escritorio,169.99,credit_card,"2017-11-07 00:27:49"
1cfb97c2bd23fb8142435ff6c9ac2f84,cc5447118c174dcc6456c84ccb29e6f7,perfumaria,135,boleto,"2017-11-10 11:38:04"
000e562887b1f2006d75e0be9558292e,5ed9eaf534f6936b51d0b6c5e4d5c2e9,cool_stuff,25,credit_card,"2018-02-22 11:54:42"
214a1170088762989ff5bf58d3e8dff2,f2a1b32f85cad59ff2a8444154ac25f0,climatizacao,190,credit_card,"2018-05-13 00:10:01"
16d479a0c1dc7afd13f40f670ff94787,aff4c4ee166f76b66595e0bcfb983d5b,consoles_games,370,credit_card,"2018-01-24 10:47:49"
16e6eb900110dfb1f423bfc65820ff87,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,brinquedos,99.99,boleto,"2017-11-24 19:34:33"
0f18a0163ab21f411df244c076fde7ce,56ced674bc270d0b2795c254cee81530,informatica_acessorios,49.99,credit_card,"2018-03-23 17:01:23"
195ff45c167e808ee4f7ef32d7d8c984,1ac09f60f3c3bc2021c637ef23fa3248,brinquedos,94.99,boleto,"2017-09-21 13:45:32"
1fbac32f75f19d1b5242ad8748421730,3c60c6bdbf4bac113ffbbb3c5b84753a,papelaria,59.9,credit_card,"2018-01-25 22:07:56"
0a1f877f7653fce5563de42726f033ca,ac1290e4432c1f2662b71ac47da47691,telefonia,13.5,credit_card,"2018-05-12 18:24:44"
0c283c8e0c146f4528295a6f4ade284f,e7d5464b94c9a5963f7c686fc80145ad,relogios_presentes,139,boleto,"2018-07-15 00:25:23"
2618381879ed242e21138d73f79374d2,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,brinquedos,94.99,credit_card,"2017-10-08 21:18:39"
0973b2846805e4eaacbdff441e3dbc8e,62ad9a8972411e333e16347051a98e2a,eletronicos,28.9,boleto,"2018-01-02 17:35:56"
035678e70978296fb0e7469a611c322e,557484a8965bdc4e548658239f7663fd,ferramentas_jardim,179.99,voucher,"2018-01-10 05:39:45"
05e6d57ea1f64b4e9a0b37c669515cfc,4d012181c7a23a79f84dc6cdd1cb1c04,brinquedos,42.2,voucher,"2018-07-03 23:29:36"
06f539e73d3a46feae1fa4667cc82f98,31d6f0a621ee145ae8c70304cf564483,relogios_presentes,49,credit_card,"2018-01-27 16:04:30"
1dc00931526c6633db6df2a5f862830f,c36a207be2a4ee8f04bd838f97f1711c,cama_mesa_banho,94.5,credit_card,"2017-04-10 18:11:16"
18f4178d9b3c33fa79c1a0d5eb214023,680874c570dad71c0a2844cfbf417054,moveis_decoracao,39,credit_card,"2018-05-07 19:12:47"
18f4178d9b3c33fa79c1a0d5eb214023,680874c570dad71c0a2844cfbf417054,moveis_decoracao,39,credit_card,"2018-05-07 19:12:47"
18f4178d9b3c33fa79c1a0d5eb214023,680874c570dad71c0a2844cfbf417054,moveis_decoracao,39,credit_card,"2018-05-07 19:12:47"
12abcbedee4975eb8cb4b9c4a16a6945,44a36ac829dfa2dace1d880985b71344,beleza_saude,19.9,boleto,"2018-06-18 19:19:12"
04b3f8c1795246a5d14db7496d570bc9,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,86.6,credit_card,"2018-02-08 09:54:26"
03d6e874e44c091359a3ad62f2bec233,173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,57.49,boleto,"2018-05-02 13:42:27"
1064f13c0d4e68e4ef47a2a99cca15f3,b72e63f4630dcaded1689b28efa4c583,brinquedos,129.9,boleto,"2017-02-04 18:56:39"
0eee1a4b63289dc4fd740238702f8fe8,e672fbe634ad07cce9d85f412becb2c0,cool_stuff,129.99,credit_card,"2017-04-11 21:22:09"
24b0555959f9e29bcb212e1b0ed0b878,fdc0fe1b7ae4cdf11202504eb045b0b9,beleza_saude,81,credit_card,"2017-10-06 06:30:11"
05c3b5a011d47cd6cd88d4c5d6c15b90,11dc4053871ff53ff79fb1fc7e6b160f,esporte_lazer,99,voucher,"2017-07-03 16:21:43"
23bab630b11eed4b31aaa2edd31ba773,8d1cfc0463b545928bfb4e589e017bd4,market_place,62.8,voucher,"2017-08-05 14:12:12"
08915d73ff742886f0b4c9429af3c959,16ed6a6e3fce23b741650437fe58d65b,utilidades_domesticas,89.18,boleto,"2018-04-22 21:23:13"
01cc355e35cf24d314afe6de16c38712,e76438822c17316d276c27e52e588931,informatica_acessorios,24.89,boleto,"2018-03-26 18:47:24"
19d1e5344936559f5f7b21099fdadd0e,8b51c6ccc9c0548c951214e1cd1547ff,cama_mesa_banho,59.9,boleto,"2018-07-02 16:41:22"
0a14f9fc5324099db2a5418351592675,70906e04da1eebf3d1b8791bd09ffe85,informatica_acessorios,70,credit_card,"2018-03-03 10:30:17"
114b8cdf01e21ff5631995283f233d67,afce90df29b9a0c1bfe5e1033f1197b1,telefonia,19.99,credit_card,"2017-10-22 18:16:11"
121752685a1a4cf853bb87fb3b98f3af,a70f58bd49225ad1d9f199d3766385a8,informatica_acessorios,299,credit_card,"2017-04-14 14:16:59"
0825a0aa574e4d49396e37335aa640f1,8934769521d632e65c27992662f05673,cool_stuff,149.9,credit_card,"2017-10-12 13:03:52"
0ce17a5e9ad81a5eb5a948080e9b4332,a1bf559ac1eab015ba992bd76d9d76c7,informatica_acessorios,27.9,boleto,"2018-01-11 22:23:46"
14e29f83cf6fcd5fcca40380a248eea1,9f7b48e2d4e4d7375f71a10791faa1b8,cama_mesa_banho,59.9,credit_card,"2018-02-13 11:28:54"
06d7e8a85f5cfef576c5303ed7d7f2e5,989fd236458b9c0410bc6e1cf23cde4d,cool_stuff,49,credit_card,"2016-10-07 12:06:30"
0828ce181ff4d87d201f07043986d0d2,7bdb28a55646012fb3348058d629d9bc,instrumentos_musicais,59.9,credit_card,"2018-07-15 15:09:05"
0aeae688def7b96d0f56187115a7a8cf,7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,58.99,boleto,"2018-06-18 18:19:17"
21577126c19bf11a0b91592e5844ba78,07f01b6fcacc1b187a71e5074199db2d,agro_industria_e_comercio,57,voucher,"2018-03-16 00:14:19"
07ca60831e2821d9443f1a0dccecf9ca,601a360bd2a916ecef0e88de72a6531a,cool_stuff,118.99,credit_card,"2017-08-13 12:48:09"
200cb3a47d4f37e4c7a76abf51fd7ef1,ea13d597910697c345c5e41c59512986,moveis_decoracao,150.78,credit_card,"2017-08-12 10:18:22"
06743668e599a5ca8cfe58b46d058fc1,19c91ef95d509ea33eda93495c4d3481,beleza_saude,122.99,credit_card,"2018-08-10 13:22:50"
0f6665a373c36216e96163b3162404b0,c01cc7b6054e22d68972a35df1e0c249,automotivo,42.6,voucher,"2018-01-31 11:55:35"
21577126c19bf11a0b91592e5844ba78,07f01b6fcacc1b187a71e5074199db2d,agro_industria_e_comercio,57,voucher,"2018-03-16 00:14:19"
221fd74ddfd27876ddf1738cce22dd4f,c76ce8f19e21cfc8226f0551ed5da750,cool_stuff,199.99,credit_card,"2017-10-16 09:10:24"
0bed480c1f9245de6f38a5c738dfc5f3,e5eadf9be70a4a9fa514019542fc330a,eletrodomesticos,69.9,boleto,"2018-02-22 09:28:29"
0a46f220430c5aeaea27e7ebc76bae76,4e64dbe0b03dc0aba80f28b0b922c6b6,telefonia,49.9,credit_card,"2017-04-20 18:18:43"
11b0d2ca29a268561114f01ff9571c96,d294bd539d8c70342149beb38b767afc,relogios_presentes,489,credit_card,"2018-03-30 16:12:40"
0552997d7a7283a7761acc3a5f9bcefd,abf460fbe81f4b2741cd059df2925fff,instrumentos_musicais,22.99,credit_card,"2018-02-24 18:28:51"
029c366599ce117100419a093b7f6132,e71435b372f90893385344e8be3a7696,utilidades_domesticas,99.99,credit_card,"2018-06-17 20:41:20"
20a0f3d89273ba4b9525ba497e2821e8,78efe838c04bbc568be034082200ac20,moveis_decoracao,99.9,credit_card,"2018-08-08 22:55:31"
20e4793779b086b53af56a8ea4b94f71,c909912a223f3d98dd5c1eac6e93fecd,beleza_saude,97.99,boleto,"2018-07-26 16:37:10"
20e4793779b086b53af56a8ea4b94f71,c909912a223f3d98dd5c1eac6e93fecd,beleza_saude,97.99,boleto,"2018-07-26 16:37:10"
20e4793779b086b53af56a8ea4b94f71,c909912a223f3d98dd5c1eac6e93fecd,beleza_saude,97.99,boleto,"2018-07-26 16:37:10"
16e149da07062935e510ddb0f573299b,fa05a3cc2d44ecc49e3e6c5a80958845,relogios_presentes,69.9,credit_card,"2017-10-23 22:16:49"
16a8f7a8bbca3c9cc625c7f5e7b912e8,af56e0203193f066ed64cbbbbf95ae6a,esporte_lazer,99.9,credit_card,"2018-03-25 20:16:38"
13dabdb9dbb49bde13dd90285c2640eb,83b92639fffd1d55c9e04c77c86d8d2c,informatica_acessorios,80,credit_card,"2018-02-12 19:26:15"
0c9850b2c179c1ef60d2855e2751d1fa,7b5d8be0e04080e4c8ee6a7ec2f1f597,moveis_decoracao,38.4,credit_card,"2017-09-04 15:17:11"
0c9850b2c179c1ef60d2855e2751d1fa,7b5d8be0e04080e4c8ee6a7ec2f1f597,moveis_decoracao,38.4,credit_card,"2017-09-04 15:17:11"
1e0fdb7395b6eab4335b7a41b88813e4,87cb507e0daa37bbf34956fd59eba832,relogios_presentes,29,credit_card,"2018-02-25 12:13:36"
17229fc3b255deaf774bd892c1673951,50571d0f0f8ffbeec1c64cefeec01135,fashion_bolsas_e_acessorios,83.9,boleto,"2018-06-04 12:12:32"
10a4af81f471c29f5f5d3864e3c8dfab,575e0e0242a7a1900558645915d3d9f8,alimentos_bebidas,25.99,credit_card,"2018-01-12 16:34:27"
17854cb973394948ffc171595b2ea615,b7c082547bcb8ee0d7537b17668bc108,sinalizacao_e_seguranca,86.5,credit_card,"2018-06-24 18:48:25"
0796436a57062ff1b4a95616fdf3f2fa,ea5774e69135147e6f0e1eb593d9b105,beleza_saude,349.9,credit_card,"2018-08-19 18:34:21"
088833da9e3a3578817cee729d4e0a97,5727b4e9463bfa0b43bf97397c4b7c44,moveis_decoracao,76.9,credit_card,"2017-12-26 14:14:14"
112f6cd3047e7f158607233e26206398,84e1b9c6ba2ed178bd217097b41f1251,moveis_cozinha_area_de_servico_jantar_e_jardim,74.9,boleto,"2018-01-03 16:29:52"
0e344e615390f8528b42e277875f0ba0,4c505e52bedf9651c08793647c925e65,cama_mesa_banho,39,credit_card,"2018-05-09 09:16:24"
00bcee890eba57a9767c7b5ca12d3a1b,6c90c0f6c2d89eb816b9e205b9d6a36a,informatica_acessorios,165.5,credit_card,"2017-07-22 20:51:26"
2451b9756f310d4cff5c7987b393870d,8d024e70a7e9e92b8851684d047a7021,esporte_lazer,160,credit_card,"2017-07-18 13:02:38"
2451b9756f310d4cff5c7987b393870d,8d024e70a7e9e92b8851684d047a7021,esporte_lazer,160,credit_card,"2017-07-18 13:02:38"
04a59fe46fc5aa341da5378c195ed53c,2a15783d3cb601f8d9a6a86806b037b3,bebes,60,credit_card,"2017-11-26 09:32:06"
22c3c17767ef06b388b1a0e1820d5338,1c1890ba1779090cd54008a3c3302921,moveis_decoracao,111.9,credit_card,"2017-11-27 12:28:47"
04ad6306c963b60d59a354f6cb9a3e13,7fa79f73326e6b9b13b79f60a435d4a5,esporte_lazer,219,credit_card,"2018-03-19 13:21:27"
0d09617395364c88c4ad7c457b439314,19c91ef95d509ea33eda93495c4d3481,beleza_saude,122.99,credit_card,"2018-06-04 08:33:09"
01a75ac3dd000b7628a684be97c29234,b5c114b11d53b6fd85a6a90790f0b479,utilidades_domesticas,42.9,credit_card,"2018-01-23 10:32:39"
00fb055886536063afa0dbee07a0944f,5d422bd54b54307ff7a5e770f40946e4,brinquedos,11.9,boleto,"2017-05-24 09:04:32"
00fb055886536063afa0dbee07a0944f,5d422bd54b54307ff7a5e770f40946e4,brinquedos,11.9,boleto,"2017-05-24 09:04:32"
03181fddac1b424c893821ec539b2abf,f60e19fc3b0ee38735e6a6fefe937bdf,sinalizacao_e_seguranca,7.9,credit_card,"2018-05-05 16:35:57"
0611a79fca63467aea19ba6f75536058,2d27434c710806b971a721da337a112a,relogios_presentes,39,credit_card,"2017-07-10 11:49:42"
0877e8db9d779712c1c299b5bd8daa11,4473f3e5c65952b074ef987fa5c24662,telefonia,27.99,credit_card,"2017-11-25 13:39:56"
107f796f9c1e10edb137ba137996d18b,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,99.9,credit_card,"2018-04-26 21:49:13"
03dec253b6e471bd5b0653cc53b79e95,f83c9874b5b5044ea58fef1be68c1ea8,cool_stuff,132.7,credit_card,"2017-06-27 10:49:14"
176955bde3aeef44537dbc94dd232986,c857b96593773e940454e76efa8eabb3,moveis_decoracao,50.1,credit_card,"2017-06-25 20:32:05"
176955bde3aeef44537dbc94dd232986,c857b96593773e940454e76efa8eabb3,moveis_decoracao,50.1,credit_card,"2017-06-25 20:32:05"
257006b4652ed6214a889913fec6a5ca,680874c570dad71c0a2844cfbf417054,moveis_decoracao,39,voucher,"2018-03-20 23:55:09"
257006b4652ed6214a889913fec6a5ca,680874c570dad71c0a2844cfbf417054,moveis_decoracao,39,voucher,"2018-03-20 23:55:09"
257006b4652ed6214a889913fec6a5ca,680874c570dad71c0a2844cfbf417054,moveis_decoracao,39,voucher,"2018-03-20 23:55:09"
012670c73246a753cbde0a215c2b9e8f,93c902b021a9e594f658ab1b0351602a,eletronicos,97.9,credit_card,"2018-03-02 19:01:27"
1e65b448bd96abe8434d64bc0ae4d609,8fbd36d3b045f5f38b252b1513478f38,informatica_acessorios,32.9,boleto,"2017-08-21 17:06:20"
18afb926a658a2f8a047e5cffc102bc6,723f62c36c298037716bf60c0ad0df3a,relogios_presentes,65,credit_card,"2018-03-06 15:44:13"
0a4581df52d24b72b87ae0feb1b11d08,d03bd02af9fff4b98f1c972315e5e9ef,moveis_decoracao,79.9,credit_card,"2018-05-11 13:28:31"
10c7b16de7ade26ab82b8d6a42017e1e,ef6fb97da4e206dd38306ba55b9d5cbe,cool_stuff,149.99,credit_card,"2017-11-25 11:24:09"
19fca62dacb4d96e5e9b491e45ff2c8a,10dfb99fdae9b721c39b7458564397f6,cama_mesa_banho,259.9,credit_card,"2017-12-18 21:47:55"
19fca62dacb4d96e5e9b491e45ff2c8a,10dfb99fdae9b721c39b7458564397f6,cama_mesa_banho,259.9,credit_card,"2017-12-18 21:47:55"
080c5db822472f28f4193dc902b9be32,b0633125352f6e66818a7ca9afae94ea,moveis_decoracao,49.99,boleto,"2018-07-30 18:55:02"
1f19e6ce9fb04dda9ce82b2172a84d82,c784a651cf319526cc7cf854f83cb941,papelaria,69,credit_card,"2017-12-08 13:10:48"
003f201cdd39cdd59b6447cff2195456,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,85,credit_card,"2018-02-21 16:59:24"
003f201cdd39cdd59b6447cff2195456,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,85,credit_card,"2018-02-21 16:59:24"
0ca492845a50b96f1143aaa61470c070,7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,58.99,credit_card,"2018-04-02 13:55:42"
0410fab6a2d13d2339283e1e2522518f,16ed6a6e3fce23b741650437fe58d65b,utilidades_domesticas,89.18,credit_card,"2018-04-10 14:38:47"
016b1af508245e59ef75d83e3fe20a92,601a360bd2a916ecef0e88de72a6531a,cool_stuff,129.99,boleto,"2017-04-06 17:19:53"
0a9f89404bdc46f9d6be1c8c0226ba85,78efe838c04bbc568be034082200ac20,moveis_decoracao,99.9,credit_card,"2018-03-02 17:28:49"
218de7dde39167d2389f3cfd479228b1,d68bd4dedccc5545b1ff6629de8fb021,informatica_acessorios,49.9,boleto,"2017-07-18 17:45:54"
15e6974ce19cb7d0b8483c30c071dbb5,6c321ed0f47858a8650f4104771224b5,relogios_presentes,49,credit_card,"2017-11-28 14:49:26"
1e6e729cbdd94df526b317598aaaaf62,8d1cfc0463b545928bfb4e589e017bd4,market_place,62.8,credit_card,"2017-05-02 12:10:15"
0e3ec3c17b64c6cc7bc01bba21e7afdf,c857b96593773e940454e76efa8eabb3,moveis_decoracao,59.9,voucher,"2017-05-10 16:20:36"
0e3ec3c17b64c6cc7bc01bba21e7afdf,c857b96593773e940454e76efa8eabb3,moveis_decoracao,59.9,voucher,"2017-05-10 16:20:36"
063dda01b3489ce5f3bc164801e6e3e9,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,120,credit_card,"2018-03-07 22:15:03"
053abf362c2b73b283a3bd5a814320ac,2d80845a6f78e68221e4965655a9a9b8,eletrodomesticos,89.9,credit_card,"2018-03-28 07:43:11"
0975d77f1213304145f61b455a53792c,601a360bd2a916ecef0e88de72a6531a,cool_stuff,129.99,boleto,"2017-06-05 11:46:52"
1511a49e1c1fda8e27cee1de2b51706c,9339df4b551cc289617ed742b9af7925,telefonia,11.77,credit_card,"2018-03-28 17:35:07"
02ed129a369c56d40549270ac5900864,e7d5464b94c9a5963f7c686fc80145ad,relogios_presentes,139,credit_card,"2018-07-02 21:30:10"
169702628c1e366110072edf38460701,fb4d1630e90ffc0922d25bffe2cd489e,informatica_acessorios,70,credit_card,"2018-03-01 20:11:22"
208f886949aabb97ed60c2f51a74717b,d43f4e32cbdc4fc0a825ed4020475c82,esporte_lazer,151,credit_card,"2018-03-21 18:46:01"
1ab55c7db816b2ab39b5b324a22f4251,97017430754804328eb9597b7f85da03,telefonia,27.99,credit_card,"2018-04-13 21:10:56"
24bfe29693d0dbabd5e08b3b3bf1064c,235b4ddb049ab79478e058d0d3609bae,relogios_presentes,199,credit_card,"2017-05-22 20:40:26"
249cdd4e1dc4aa2c19a568ce182a7254,3c3c57f8884d5702b83ab9ff91dbbd50,malas_acessorios,1195,credit_card,"2018-04-21 13:32:20"
03c83b31dbc387f83f1b5579b53182fb,a04087ab6a96ffa041f8a2701a72b616,pcs,599,boleto,"2018-01-06 16:00:58"
0b1652557b7b9bf7c885236e4798dd91,517dd1c1cda3892f83d386dcf9a4e9b7,moveis_decoracao,59.9,credit_card,"2017-04-07 18:08:31"
0b1652557b7b9bf7c885236e4798dd91,517dd1c1cda3892f83d386dcf9a4e9b7,moveis_decoracao,59.9,credit_card,"2017-04-07 18:08:31"
18ddc3c409bd61beb6c3c455954278c0,19c91ef95d509ea33eda93495c4d3481,beleza_saude,122.99,credit_card,"2018-08-15 11:12:49"
1c31ab2a0da17fb7deea7714eb37847e,2028bf1b01cafb2d2b1901fca4083222,perfumaria,56.99,credit_card,"2017-12-31 01:24:02"
